snapshot_date,expiry,option_type,strike,bid,ask,last,volume,open_interest,spot,multiplier,mid,spread,quote_valid,invalid_reason,time_to_expiry_days,time_to_expiry,forward,log_moneyness,no_arbitrage_pass,arbitrage_note,iv,iv_error,arb_lower_bound,arb_upper_bound,quality,butterfly_ok
2026-09-04,2026-09-08,call,835.0,0.0,0.01,0.01,160.0,160.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.0766259287474104,True,,0.2349789887981683,,0.0,773.0683295346428,good,True
2026-09-04,2026-09-08,call,840.0,0.0,0.01,0.01,1.0,21.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.0825960957339141,True,,0.2516964385543107,,0.0,773.0683295346428,good,True
2026-09-04,2026-09-08,call,875.0,0.0,0.01,0.02,0.0,593.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.1234180902541693,True,,0.3638850484027565,,0.0,773.0683295346428,good,True
2026-09-04,2026-09-08,call,880.0,0.0,0.01,0.01,0.0,1.0,773.17,100,0.005,0.01,True,,4.0,0.010958904109589,773.4072830881462,0.1291161113688071,True,,0.3793011906442344,,0.0,773.0683295346428,good,True
2026-09-04,2026-09-09,call,670.0,102.51,103.87,101.98,0.0,1.0,773.17,100,103.19,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.1436047960472004,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,103.40993673167122,773.042914007354,good,True
2026-09-04,2026-09-09,put,670.0,0.01,0.02,0.03,0.0,40.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1436047960472004,True,,0.4136755176874622,,0.0,669.6329772756828,good,True
2026-09-04,2026-09-09,call,675.0,97.52,98.88,91.69,0.0,3.0,773.17,100,98.2,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.1361698175596823,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,98.41267570722584,773.042914007354,good,False
2026-09-04,2026-09-09,put,675.0,0.01,0.02,0.01,1.0,1.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1361698175596823,True,,0.3939698162839263,,0.0,674.6302383001282,good,True
2026-09-04,2026-09-09,call,680.0,92.57,93.82,86.53,0.0,3.0,773.17,100,93.195,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.1287897102620597,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,93.41541468278048,773.042914007354,good,True
2026-09-04,2026-09-09,put,680.0,0.01,0.02,0.08,0.0,1.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1287897102620597,True,,0.3743413401328326,,0.0,679.6274993245736,good,True
2026-09-04,2026-09-09,call,685.0,87.57,88.83,87.05,0.0,1.0,773.17,100,88.19999999999999,1.2600000000000051,True,,5.0,0.0136986301369863,773.4666152376419,-0.1214636701699869,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,88.41815365833509,773.042914007354,good,True
2026-09-04,2026-09-09,put,685.0,0.01,0.02,0.05,0.0,3.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1214636701699869,True,,0.3547842032766863,,0.0,684.624760349019,good,True
2026-09-04,2026-09-09,call,690.0,82.58,83.83,82.04,0.0,2.0,773.17,100,83.205,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.1141909108409071,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,83.42089263388971,773.042914007354,good,False
2026-09-04,2026-09-09,put,690.0,0.01,0.02,0.02,1.0,100.0,773.17,100,0.015,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.1141909108409071,True,,0.3352921099761426,,0.0,689.6220213734643,good,True
2026-09-04,2026-09-09,call,695.0,77.58,78.83,77.07,0.0,3.0,773.17,100,78.205,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.1069706628674199,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,78.42363160944433,773.042914007354,good,True
2026-09-04,2026-09-09,put,695.0,0.02,0.03,0.03,50.0,19.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.1069706628674199,True,,0.3315365338186696,,0.0,694.6192823979097,good,False
2026-09-04,2026-09-09,call,700.0,72.54,73.9,65.58,0.0,4.0,773.17,100,73.22,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.0998021733888075,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,73.42637058499884,773.042914007354,good,False
2026-09-04,2026-09-09,put,700.0,0.02,0.03,0.03,29.0,137.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0998021733888075,True,,0.3113395971081742,,0.0,699.6165434223552,good,True
2026-09-04,2026-09-09,call,705.0,67.59,68.84,67.14,0.0,4.0,773.17,100,68.215,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.0926847056199435,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,68.42910956055346,773.042914007354,good,True
2026-09-04,2026-09-09,put,705.0,0.02,0.03,0.03,7666.0,1067.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0926847056199435,True,,0.2911802398371866,,0.0,704.6138044468006,good,True
2026-09-04,2026-09-09,call,710.0,62.55,63.91,62.17,0.0,74.0,773.17,100,63.23,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.085617538396851,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,63.43184853610808,773.042914007354,good,False
2026-09-04,2026-09-09,put,710.0,0.02,0.03,0.03,8016.0,95.0,773.17,100,0.025,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.085617538396851,True,,0.2710480205438501,,0.0,709.611065471246,good,True
2026-09-04,2026-09-09,call,715.0,57.61,58.86,50.27,0.0,20.0,773.17,100,58.235,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.0785999657382045,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,58.4345875116627,773.042914007354,good,True
2026-09-04,2026-09-09,put,715.0,0.03,0.04,0.03,84.0,203.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0785999657382045,True,,0.2600383260358142,,0.0,714.6083264956914,good,False
2026-09-04,2026-09-09,call,718.0,54.56,55.92,56.07,4.0,2.0,773.17,100,55.24,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.074412939383988,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,55.43623089699543,773.042914007354,good,True
2026-09-04,2026-09-09,put,718.0,0.03,0.04,0.05,13.0,126.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.074412939383988,True,,0.2476072820944476,,0.0,717.6066831103586,good,True
2026-09-04,2026-09-09,call,719.0,53.57,54.92,47.55,0.0,2.0,773.17,100,54.245000000000005,1.3500000000000014,True,,5.0,0.0136986301369863,773.4666152376419,-0.0730211507111655,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,54.43677869210637,773.042914007354,good,True
2026-09-04,2026-09-09,put,719.0,0.03,0.04,0.05,21.0,18.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0730211507111655,True,,0.2434625748722013,,0.0,718.6061353152477,good,True
2026-09-04,2026-09-09,call,720.0,52.57,53.93,45.43,0.0,35.0,773.17,100,53.25,1.3599999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.0716312964221111,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,53.43732648721732,773.042914007354,good,False
2026-09-04,2026-09-09,put,720.0,0.03,0.04,0.04,10.0,624.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0716312964221111,True,,0.2393171134439886,,0.0,719.6055875201367,good,True
2026-09-04,2026-09-09,call,721.0,51.62,52.87,51.18,0.0,1.0,773.17,100,52.245,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.0702433711472631,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,52.437874282328266,773.042914007354,good,True
2026-09-04,2026-09-09,put,721.0,0.03,0.04,0.03,2.0,19.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0702433711472631,True,,0.2351707461474123,,0.0,720.6050397250258,good,True
2026-09-04,2026-09-09,call,722.0,50.62,51.87,42.13,0.0,3.0,773.17,100,51.245,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.068857369539386,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,51.4384220774391,773.042914007354,good,True
2026-09-04,2026-09-09,put,722.0,0.03,0.04,0.05,122.0,171.0,773.17,100,0.035,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.068857369539386,True,,0.2310233144586706,,0.0,721.604491929915,good,True
2026-09-04,2026-09-09,call,723.0,49.62,50.87,49.95,4.0,17.0,773.17,100,50.245,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.0674732862734474,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,50.43896987255005,773.042914007354,good,True
2026-09-04,2026-09-09,put,723.0,0.04,0.05,0.04,125.0,139.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0674732862734474,True,,0.2334682867215636,,0.0,722.603944134804,good,False
2026-09-04,2026-09-09,call,724.0,48.62,49.87,47.05,4.0,41.0,773.17,100,49.245,1.25,True,,5.0,0.0136986301369863,773.4666152376419,-0.0660911160464958,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,49.43951766766099,773.042914007354,good,True
2026-09-04,2026-09-09,put,724.0,0.04,0.05,0.06,7.0,34.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0660911160464958,True,,0.2292200945341875,,0.0,723.6033963396931,good,True
2026-09-04,2026-09-09,call,725.0,47.63,48.87,44.82,2.0,18.0,773.17,100,48.25,1.2399999999999949,True,,5.0,0.0136986301369863,773.4666152376419,-0.0647108535775374,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,48.44006546277194,773.042914007354,good,False
2026-09-04,2026-09-09,put,725.0,0.04,0.05,0.04,216.0,1640.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0647108535775374,True,,0.2249700277530742,,0.0,724.6028485445821,good,True
2026-09-04,2026-09-09,call,726.0,46.63,47.87,43.87,2.0,22.0,773.17,100,47.25,1.2399999999999949,True,,5.0,0.0136986301369863,773.4666152376419,-0.063332493607416,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,47.44061325788289,773.042914007354,good,True
2026-09-04,2026-09-09,put,726.0,0.04,0.05,0.04,121.0,97.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.063332493607416,True,,0.2207178898317714,,0.0,725.6023007494712,good,True
2026-09-04,2026-09-09,call,727.0,45.63,46.87,42.76,2.0,39.0,773.17,100,46.25,1.2399999999999949,True,,5.0,0.0136986301369863,773.4666152376419,-0.0619560308986928,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,46.44116105299372,773.042914007354,good,True
2026-09-04,2026-09-09,put,727.0,0.04,0.05,0.05,5.0,109.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0619560308986928,True,,0.2164634680057402,,0.0,726.6017529543603,good,True
2026-09-04,2026-09-09,call,728.0,44.59,45.94,37.82,0.0,17.0,773.17,100,45.265,1.3499999999999943,True,,5.0,0.0136986301369863,773.4666152376419,-0.0605814602355262,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,45.44170884810467,773.042914007354,good,False
2026-09-04,2026-09-09,put,728.0,0.04,0.05,0.05,92.0,453.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0605814602355262,True,,0.2122065516804919,,0.0,727.6012051592494,good,True
2026-09-04,2026-09-09,call,729.0,43.59,44.94,36.87,0.0,6.0,773.17,100,44.265,1.3499999999999943,True,,5.0,0.0136986301369863,773.4666152376419,-0.059208776423554,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,44.442256643215615,773.042914007354,good,True
2026-09-04,2026-09-09,put,729.0,0.04,0.05,0.05,6.0,68.0,773.17,100,0.045,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.059208776423554,True,,0.2079469159007137,,0.0,728.6006573641384,good,True
2026-09-04,2026-09-09,call,730.0,42.94,43.76,44.12,36.0,130.0,773.17,100,43.35,0.8200000000000003,True,,5.0,0.0136986301369863,773.4666152376419,-0.0578379742897753,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,43.44280443832656,773.042914007354,good,False
2026-09-04,2026-09-09,put,730.0,0.05,0.06,0.07,13.0,185.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0578379742897753,True,,0.2087205949095741,,0.0,729.6001095690275,good,False
2026-09-04,2026-09-09,call,731.0,41.59,42.94,35.28,0.0,4.0,773.17,100,42.265,1.3499999999999943,True,,5.0,0.0136986301369863,773.4666152376419,-0.0564690486824337,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,42.4433522334374,773.042914007354,good,True
2026-09-04,2026-09-09,put,731.0,0.05,0.06,0.05,13.0,489.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0564690486824337,True,,0.204370178208009,,0.0,730.5995617739167,good,True
2026-09-04,2026-09-09,call,732.0,40.65,41.88,33.95,0.0,7.0,773.17,100,41.265,1.230000000000004,True,,5.0,0.0136986301369863,773.4666152376419,-0.0551019944709006,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,41.44390002854834,773.042914007354,good,True
2026-09-04,2026-09-09,put,732.0,0.05,0.06,0.06,320.0,986.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0551019944709006,True,,0.2000159564362426,,0.0,731.5990139788057,good,True
2026-09-04,2026-09-09,call,733.0,39.65,40.89,36.88,3.0,19.0,773.17,100,40.27,1.240000000000002,True,,5.0,0.0136986301369863,773.4666152376419,-0.0537368065455607,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,40.44444782365929,773.042914007354,good,True
2026-09-04,2026-09-09,put,733.0,0.05,0.06,0.08,260.0,128.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0537368065455607,True,,0.1956576293820238,,0.0,732.5984661836948,good,True
2026-09-04,2026-09-09,call,734.0,38.6,39.95,32.0,0.0,7.0,773.17,100,39.275000000000006,1.3500000000000014,True,,5.0,0.0136986301369863,773.4666152376419,-0.0523734798176966,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,39.44499561877024,773.042914007354,good,True
2026-09-04,2026-09-09,put,734.0,0.05,0.06,0.07,9.0,551.0,773.17,100,0.055,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0523734798176966,True,,0.1912949042753306,,0.0,733.5979183885838,good,True
2026-09-04,2026-09-09,call,735.0,37.96,38.77,30.29,0.0,115.0,773.17,100,38.365,0.8100000000000023,True,,5.0,0.0136986301369863,773.4666152376419,-0.0510120092193754,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,38.44554341388107,773.042914007354,good,False
2026-09-04,2026-09-09,put,735.0,0.06,0.07,0.06,28.0,1209.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0510120092193754,True,,0.1909902827768812,,0.0,734.597370593473,good,False
2026-09-04,2026-09-09,call,736.0,36.66,37.89,30.14,0.0,68.0,773.17,100,37.275,1.230000000000004,True,,5.0,0.0136986301369863,773.4666152376419,-0.0496523897033359,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,37.446091208992016,773.042914007354,good,True
2026-09-04,2026-09-09,put,736.0,0.06,0.07,0.06,61.0,291.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0496523897033359,True,,0.1865424921052856,,0.0,735.596822798362,good,True
2026-09-04,2026-09-09,call,737.0,35.66,36.9,34.97,4.0,30.0,773.17,100,36.28,1.240000000000002,True,,5.0,0.0136986301369863,773.4666152376419,-0.0482946162428756,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,36.44663900410296,773.042914007354,good,True
2026-09-04,2026-09-09,put,737.0,0.06,0.07,0.06,9.0,730.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0482946162428756,True,,0.1820889044034804,,0.0,736.5962750032511,good,True
2026-09-04,2026-09-09,call,738.0,34.62,35.96,27.94,0.0,7.0,773.17,100,35.29,1.3400000000000034,True,,5.0,0.0136986301369863,773.4666152376419,-0.0469386838317396,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,35.44718679921391,773.042914007354,good,False
2026-09-04,2026-09-09,put,738.0,0.06,0.07,0.07,109.0,294.0,773.17,100,0.065,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0469386838317396,True,,0.1776291183062743,,0.0,737.5957272081401,good,True
2026-09-04,2026-09-09,call,739.0,33.63,34.96,27.29,0.0,9.0,773.17,100,34.295,1.3299999999999983,True,,5.0,0.0136986301369863,773.4666152376419,-0.0455845874840104,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,34.44773459432486,773.042914007354,good,False
2026-09-04,2026-09-09,put,739.0,0.07,0.08,0.07,219.0,1125.0,773.17,100,0.075,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0455845874840104,True,,0.1765491414921267,,0.0,738.5951794130292,good,False
2026-09-04,2026-09-09,call,740.0,32.68,33.9,33.18,11.0,48.0,773.17,100,33.29,1.2199999999999989,True,,5.0,0.0136986301369863,773.4666152376419,-0.0442323222339967,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,33.44828238943569,773.042914007354,good,True
2026-09-04,2026-09-09,put,740.0,0.07,0.08,0.08,453.0,609.0,773.17,100,0.075,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0442323222339967,True,,0.1720071964248438,,0.0,739.5946316179184,good,True
2026-09-04,2026-09-09,call,741.0,31.69,32.91,32.08,6.0,15.0,773.17,100,32.3,1.2199999999999953,True,,5.0,0.0136986301369863,773.4666152376419,-0.0428818831361252,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,32.44883018454664,773.042914007354,good,False
2026-09-04,2026-09-09,put,741.0,0.08,0.09,0.09,157.0,679.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0428818831361252,True,,0.170429700245418,,0.0,740.5940838228074,good,False
2026-09-04,2026-09-09,call,742.0,30.69,31.91,30.95,32.0,5.0,773.17,100,31.3,1.2199999999999989,True,,5.0,0.0136986301369863,773.4666152376419,-0.0415332652648317,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,31.449377979657584,773.042914007354,good,True
2026-09-04,2026-09-09,put,742.0,0.08,0.09,0.09,902.0,665.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0415332652648317,True,,0.1658085624414776,,0.0,741.5935360276965,good,True
2026-09-04,2026-09-09,call,743.0,29.7,30.92,31.14,1026.0,13.0,773.17,100,30.31,1.2200000000000024,True,,5.0,0.0136986301369863,773.4666152376419,-0.040186463714453,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,30.44992577476853,773.042914007354,good,False
2026-09-04,2026-09-09,put,743.0,0.09,0.1,0.09,416.0,124.0,773.17,100,0.095,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.040186463714453,True,,0.1638129204990702,,0.0,742.5929882325855,good,False
2026-09-04,2026-09-09,call,744.0,28.71,29.92,22.14,0.0,27.0,773.17,100,29.315,1.2100000000000009,True,,5.0,0.0136986301369863,773.4666152376419,-0.0388414735991202,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,29.450473569879364,773.042914007354,good,True
2026-09-04,2026-09-09,put,744.0,0.09,0.1,0.1,142.0,808.0,773.17,100,0.095,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0388414735991202,True,,0.1591138968625566,,0.0,743.5924404374747,good,True
2026-09-04,2026-09-09,call,745.0,27.72,28.93,29.33,3.0,81.0,773.17,100,28.325,1.2100000000000009,True,,5.0,0.0136986301369863,773.4666152376419,-0.0374982900526526,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,28.45102136499031,773.042914007354,good,False
2026-09-04,2026-09-09,put,745.0,0.1,0.11,0.1,967.0,1198.0,773.17,100,0.105,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0374982900526526,True,,0.1567562265409658,,0.0,744.5918926423637,good,True
2026-09-04,2026-09-09,call,746.0,26.73,27.93,27.28,530.0,76.0,773.17,100,27.33,1.1999999999999993,True,,5.0,0.0136986301369863,773.4666152376419,-0.0361569082284513,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,27.451569160101258,773.042914007354,good,True
2026-09-04,2026-09-09,put,746.0,0.11,0.12,0.12,219.0,479.0,773.17,100,0.1149999999999999,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0361569082284513,True,,0.1541418135154034,,0.0,745.5913448472528,good,True
2026-09-04,2026-09-09,call,747.0,25.74,26.94,27.45,48.0,25.0,773.17,100,26.34,1.2000000000000028,True,,5.0,0.0136986301369863,773.4666152376419,-0.0348173232993948,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,26.452116955212205,773.042914007354,good,True
2026-09-04,2026-09-09,put,747.0,0.12,0.13,0.12,644.0,527.0,773.17,100,0.125,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0348173232993948,True,,0.1512988614376483,,0.0,746.5907970521419,good,True
2026-09-04,2026-09-09,call,748.0,24.75,25.95,25.5,1.0,50.0,773.17,100,25.35,1.1999999999999993,True,,5.0,0.0136986301369863,773.4666152376419,-0.0334795304577349,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,25.45266475032315,773.042914007354,good,True
2026-09-04,2026-09-09,put,748.0,0.13,0.14,0.13,105.0,780.0,773.17,100,0.135,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0334795304577349,True,,0.1482493438527456,,0.0,747.5902492570309,good,True
2026-09-04,2026-09-09,call,749.0,23.77,24.96,25.28,213.0,91.0,773.17,100,24.365,1.1900000000000013,True,,5.0,0.0136986301369863,773.4666152376419,-0.0321435249149927,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,24.453212545433985,773.042914007354,good,True
2026-09-04,2026-09-09,put,749.0,0.14,0.15,0.15,189.0,595.0,773.17,100,0.145,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0321435249149927,True,,0.1450106142459891,,0.0,748.5897014619201,good,True
2026-09-04,2026-09-09,call,750.0,23.07,23.85,22.9,764.0,392.0,773.17,100,23.46,0.7800000000000011,True,,5.0,0.0136986301369863,773.4666152376419,-0.030809301901856,True,,0.0938192666485353,,23.45376034054493,773.042914007354,good,False
2026-09-04,2026-09-09,put,750.0,0.15,0.16,0.15,1078.0,1220.0,773.17,100,0.155,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.030809301901856,True,,0.1415964971270399,,0.0,749.5891536668091,good,True
2026-09-04,2026-09-09,call,751.0,22.09,22.62,22.3,820.0,243.0,773.17,100,22.355,0.5300000000000011,True,,5.0,0.0136986301369863,773.4666152376419,-0.0294768566680774,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,22.45430813565588,773.042914007354,good,True
2026-09-04,2026-09-09,put,751.0,0.17,0.18,0.17,2955.0,723.0,773.17,100,0.175,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0294768566680774,True,,0.1394782734189274,,0.0,750.5886058716982,good,True
2026-09-04,2026-09-09,call,752.0,20.83,22.01,21.98,30.0,146.0,773.17,100,21.42,1.1800000000000033,True,,5.0,0.0136986301369863,773.4666152376419,-0.0281461844823724,False,below_european_lower_bound,,market_price is below the no-arbitrage lower bound.,21.454855930766826,773.042914007354,good,True
2026-09-04,2026-09-09,put,752.0,0.19,0.2,0.19,243.0,514.0,773.17,100,0.195,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0281461844823724,True,,0.1369898474485527,,0.0,751.5880580765872,good,True
2026-09-04,2026-09-09,call,753.0,20.11,20.9,21.45,57.0,151.0,773.17,100,20.505,0.7899999999999991,True,,5.0,0.0136986301369863,773.4666152376419,-0.0268172806323185,True,,0.1054239400103351,,20.45540372587766,773.042914007354,good,False
2026-09-04,2026-09-09,put,753.0,0.21,0.22,0.21,458.0,517.0,773.17,100,0.215,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0268172806323185,True,,0.1341766089020834,,0.0,752.5875102814764,good,True
2026-09-04,2026-09-09,call,754.0,19.16,19.92,20.42,461.0,356.0,773.17,100,19.54,0.7600000000000016,True,,5.0,0.0136986301369863,773.4666152376419,-0.0254901404242561,True,,0.109193886195468,,19.45595152098861,773.042914007354,good,False
2026-09-04,2026-09-09,put,754.0,0.23,0.24,0.24,754.0,271.0,773.17,100,0.235,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0254901404242561,True,,0.1310721618834091,,0.0,753.5869624863655,good,True
2026-09-04,2026-09-09,call,755.0,18.17,18.94,19.55,385.0,186.0,773.17,100,18.555,0.7699999999999996,True,,5.0,0.0136986301369863,773.4666152376419,-0.0241647591831875,True,,0.1071118379334157,,18.45649931609956,773.042914007354,good,True
2026-09-04,2026-09-09,put,755.0,0.26,0.27,0.27,959.0,1669.0,773.17,100,0.265,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0241647591831875,True,,0.1287271328223813,,0.0,754.5864146912545,good,True
2026-09-04,2026-09-09,call,756.0,17.2,17.96,17.58,332.0,165.0,773.17,100,17.58,0.7600000000000016,True,,5.0,0.0136986301369863,773.4666152376419,-0.0228411322526791,True,,0.1061487265661016,,17.4570471112105,773.042914007354,good,True
2026-09-04,2026-09-09,put,756.0,0.3,0.31,0.3,683.0,440.0,773.17,100,0.305,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0228411322526791,True,,0.1269014525294907,,0.0,755.5858668961436,good,True
2026-09-04,2026-09-09,call,757.0,16.26,16.98,17.15,727.0,102.0,773.17,100,16.62,0.7199999999999989,True,,5.0,0.0136986301369863,773.4666152376419,-0.0215192549947634,True,,0.1063727846605578,,16.457594906321333,773.042914007354,good,True
2026-09-04,2026-09-09,put,757.0,0.34,0.35,0.34,1173.0,920.0,773.17,100,0.345,0.0099999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0215192549947634,True,,0.1245617953609792,,0.0,756.5853191010327,good,True
2026-09-04,2026-09-09,call,758.0,15.39,16.0,15.63,223.0,62.0,773.17,100,15.695,0.6099999999999994,True,,5.0,0.0136986301369863,773.4666152376419,-0.0201991227898405,True,,0.1090853403359468,,15.45814270143228,773.042914007354,good,False
2026-09-04,2026-09-09,put,758.0,0.38,0.39,0.38,1006.0,1071.0,773.17,100,0.385,0.01,True,,5.0,0.0136986301369863,773.4666152376419,-0.0201991227898405,True,,0.1217737022571179,,0.0,757.5847713059218,good,True
2026-09-04,2026-09-09,call,759.0,14.37,15.04,15.06,746.0,189.0,773.17,100,14.704999999999998,0.6699999999999999,True,,5.0,0.0136986301369863,773.4666152376419,-0.0188807310365822,True,,0.1043187662914756,,14.458690496543229,773.042914007354,good,True
